,materia_aprobada,nota_final_materia,periodo,integrador,primer_parcial,recuperatorio_primer_parcial,recuperatorio_segundo_parcial,segundo_parcial,evaluacion_diagnostica,api1,api1_score,api1_time_to_submit[days],api2,api2_score,api2_time_to_submit[days],api3,api3_score,api3_time_to_submit[days],api4,api4_score,api4_time_to_submit[days],ed3,ed3_score,ed3_time_to_submit[days],ed4,ed4_score,ed4_time_to_submit[days],otros_trabajos,otros_trabajos_score,tp1,tp1_score,tp1_time_to_submit[days],tp2,tp2_score,tp2_time_to_submit[days],tp3,tp3_score,tp3_time_to_submit[days],tp4,tp4_score,tp4_time_to_submit[days],basic_lti_launch_submits,discussion_topic_submits,external_tool_submits,media_recording_submits,online_quiz_submits,online_text_entry_submits,online_upload_submits
cbd558c3-472f-46e7-b7f7-b995244c3a64/d6c3b308-12c6-42e4-b544-4b0db85904e1,1,6.0,1-2022,-1,6,-1,-1,5,-1,1,100.0,47.3,0,0.0,0.0,1,100.0,75.3,1,100.0,85.5,-1,0.0,-1.0,-1,0.0,-1.0,0,0.0,1,67.5,85.4,1,65.0,85.5,1,67.5,85.5,1,55.0,85.6,0,0,3,0,4,0,0
cbd558c3-472f-46e7-b7f7-b995244c3a64/e478f666-1e63-4b87-ac9f-efc2dcf90b5d,1,6.0,1-2022,-1,6,-1,-1,5,-1,1,100.0,46.5,0,0.0,0.0,1,100.0,74.6,1,100.0,84.8,-1,0.0,-1.0,-1,0.0,-1.0,-1,0.0,4,70.0,89.6,4,90.0,89.6,4,70.0,89.6,4,31.67,89.6,0,0,3,0,16,0,0
cc71d626-9d0c-4298-8844-75a3153e0582/09d7521e-4884-45c9-94d3-a46749a64551,1,10.0,1-2022,-1,10,-1,-1,10,-1,1,100.0,33.1,1,77.8,54.1,1,100.0,62.0,1,75.0,62.0,-1,0.0,-1.0,-1,0.0,-1.0,-1,0.0,4,47.08,89.1,4,62.5,89.1,4,53.75,89.2,0,0.0,0.0,0,0,4,0,12,0,0
cc71d626-9d0c-4298-8844-75a3153e0582/36507f58-9271-43bb-94d1-c7fd32c94999,1,10.0,1-2022,-1,9,-1,-1,10,-1,1,100.0,42.8,1,100.0,42.8,1,100.0,57.9,1,100.0,67.7,-1,0.0,-1.0,-1,0.0,-1.0,-1,0.0,1,85.0,74.8,1,67.5,74.8,1,70.0,74.8,0,0.0,0.0,0,0,4,0,3,0,0
cc71d626-9d0c-4298-8844-75a3153e0582/4046aee4-5d2a-4f4b-b403-8dff9a025e4a,1,10.0,1-2022,-1,10,-1,-1,9,-1,1,100.0,42.7,1,100.0,42.7,1,100.0,57.9,1,100.0,67.7,-1,0.0,-1.0,-1,0.0,-1.0,-1,0.0,1,75.0,74.6,1,85.0,74.6,1,80.0,74.7,-1,0.0,-1.0,0,0,4,0,3,0,0
cc71d626-9d0c-4298-8844-75a3153e0582/b73bd561-6211-461c-b56f-f4fdea814d1d,1,10.0,1-2022,-1,10,-1,-1,10,-1,1,100.0,41.0,1,100.0,54.1,1,100.0,62.0,1,100.0,62.0,-1,0.0,-1.0,-1,0.0,-1.0,-1,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,4,0,0,0,0
cc71d626-9d0c-4298-8844-75a3153e0582/bdae63a6-3624-41ee-a33f-24aa327a5a58,1,10.0,1-2022,-1,10,-1,-1,9,-1,1,100.0,42.8,1,100.0,42.8,1,100.0,57.9,1,100.0,67.7,-1,0.0,-1.0,-1,0.0,-1.0,0,0.0,1,85.0,75.1,1,65.0,75.1,1,80.0,75.7,0,0.0,0.0,0,0,4,0,3,0,0
cd694a5e-46c0-412a-8b8c-49b37aa0bd75/689484fc-8bad-47f0-9940-9d8c229c723f,1,10.0,1-2022,-1,10,-1,-1,10,-1,1,100.0,47.3,1,100.0,47.8,1,100.0,47.8,1,100.0,47.8,-1,0.0,-1.0,-1,0.0,-1.0,-1,0.0,1,100.0,55.3,0,0.0,0.0,1,90.0,104.3,1,80.0,132.4,0,0,4,0,0,0,3
cd694a5e-46c0-412a-8b8c-49b37aa0bd75/6add6ede-fc78-47b8-a880-3b623f58cf63,1,9.0,1-2022,-1,8,-1,-1,9,-1,1,100.0,34.8,1,100.0,45.3,1,100.0,45.8,1,100.0,45.8,-1,0.0,-1.0,-1,0.0,-1.0,-1,0.0,1,100.0,53.2,0,0.0,0.0,0,0.0,0.0,1,100.0,130.3,0,0,4,0,0,0,2
cd694a5e-46c0-412a-8b8c-49b37aa0bd75/9fb5bf9b-b5e3-40ef-b69e-8681fa52cb8d,1,7.0,1-2022,-1,10,-1,-1,5,-1,1,100.0,34.8,1,100.0,34.8,0,0.0,0.0,1,88.9,95.3,-1,0.0,-1.0,-1,0.0,-1.0,-1,0.0,1,60.0,53.2,0,0.0,0.0,1,0.0,102.3,1,40.0,130.3,0,0,3,0,0,0,3
cd694a5e-46c0-412a-8b8c-49b37aa0bd75/af630619-d048-463a-a62c-5764f36ae1d3,1,7.0,1-2022,-1,9,-1,-1,9,-1,1,77.8,45.2,1,100.0,58.9,0,0.0,0.0,0,0.0,0.0,-1,0.0,-1.0,-1,0.0,-1.0,-1,0.0,1,65.0,53.2,0,0.0,0.0,0,0.0,0.0,1,0.0,130.3,0,0,2,0,0,0,2
cd694a5e-46c0-412a-8b8c-49b37aa0bd75/dbc3d0fb-7070-4a93-96b3-a380d8d7da57,0,0.0,1-2022,-1,10,-1,-1,9,-1,1,100.0,34.8,1,100.0,34.8,1,83.3,34.8,1,100.0,34.8,-1,0.0,-1.0,-1,0.0,-1.0,-1,0.0,1,80.0,53.2,0,0.0,0.0,1,0.0,102.3,1,70.0,130.3,0,0,4,0,0,0,3
cd694a5e-46c0-412a-8b8c-49b37aa0bd75/e14f5a9d-992e-4d5f-b9e2-a0c723b4219b,1,10.0,1-2022,-1,10,-1,-1,10,-1,0,0.0,0.0,0,0.0,0.0,1,100.0,64.7,0,0.0,0.0,-1,0.0,-1.0,-1,0.0,-1.0,0,0.0,1,80.0,55.2,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,1,0,0,0,1
ce320d15-d5b4-4f6f-af8a-c0f21b7cb690/3ce676e0-2950-4fe0-9e44-5998a5533a99,1,8.0,1-2022,-1,7,-1,-1,8,-1,1,88.9,46.2,1,100.0,46.3,1,100.0,74.5,1,100.0,74.5,-1,0.0,-1.0,-1,0.0,-1.0,-1,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,4,0,0,0,0
ce320d15-d5b4-4f6f-af8a-c0f21b7cb690/847115ac-2a06-468b-a803-b8e5bbac2652,1,7.0,1-2022,-1,8,-1,-1,5,-1,1,71.4,46.2,1,100.0,46.2,1,71.4,72.0,1,100.0,72.0,-1,0.0,-1.0,-1,0.0,-1.0,-1,0.0,-1,0.0,-1.0,-1,0.0,-1.0,-1,0.0,-1.0,-1,0.0,-1.0,0,0,4,0,0,0,0
ce320d15-d5b4-4f6f-af8a-c0f21b7cb690/ead355f7-af1b-4635-ac25-d5f587d47cac,1,7.0,1-2022,-1,9,-1,-1,5,-1,1,100.0,46.3,1,100.0,60.6,1,83.3,72.0,1,100.0,72.0,-1,0.0,-1.0,-1,0.0,-1.0,-1,0.0,-1,0.0,-1.0,-1,0.0,-1.0,-1,0.0,-1.0,-1,0.0,-1.0,0,0,4,0,0,0,0
ce3b0c1b-091f-4b15-843f-5199d5cb4a44/0034afe6-e996-4c26-b0b9-24dbb9535465,1,7.0,1-2022,-1,6,-1,-1,8,-1,1,81.0,45.2,1,77.8,56.6,1,68.8,73.2,1,80.75,84.3,1,56.67,83.5,1,90.0,84.3,0,0.0,1,65.0,56.6,1,82.5,57.1,1,80.0,0.0,1,73.33,0.0,0,0,4,0,6,0,0
ce3b0c1b-091f-4b15-843f-5199d5cb4a44/12bb6bfa-8b01-46a8-8cc2-e0e84785fa1e,1,6.0,1-2022,-1,6,-1,-1,5,-1,1,100.0,46.3,1,85.0,52.3,1,71.4,73.0,1,75.0,79.5,1,60.0,76.4,1,60.0,79.1,0,0.0,1,86.25,50.5,1,68.75,52.3,1,90.0,0.0,1,70.0,0.0,0,0,4,0,6,0,0
ce3b0c1b-091f-4b15-843f-5199d5cb4a44/2b274b15-83bb-4629-941e-fdc573af4e0b,1,7.0,1-2022,-1,7,-1,-1,7,62,1,80.0,14.2,1,100.0,17.4,1,100.0,34.4,1,100.0,35.3,-1,0.0,-1.0,-1,0.0,-1.0,2,37.5,1,88.33,18.4,1,85.0,18.4,1,89.17,34.4,1,87.5,36.4,0,0,6,0,5,0,0
ce3b0c1b-091f-4b15-843f-5199d5cb4a44/68005d22-90dc-42f6-b90a-409714481cbc,1,5.0,1-2022,5,4,-1,-1,5,62,1,72.7,38.2,1,100.0,52.3,1,100.0,69.4,1,72.7,82.4,1,96.67,80.3,1,60.0,83.0,1,0.0,1,85.0,53.1,1,90.0,52.3,1,90.0,0.0,1,85.0,0.0,0,0,4,0,7,0,1
ce3b0c1b-091f-4b15-843f-5199d5cb4a44/c78af3b4-4574-4a82-8c41-45195ce43384,1,7.0,1-2022,-1,7,-1,-1,7,100,1,85.0,35.4,1,43.8,42.6,1,66.65,66.5,1,90.0,67.5,-1,0.0,-1.0,-1,0.0,-1.0,0,0.0,1,86.25,42.6,1,74.17,44.2,1,82.5,66.6,1,85.0,67.5,0,0,4,0,5,0,0
ce3b0c1b-091f-4b15-843f-5199d5cb4a44/f3632565-3ab8-4b7f-9ced-097ce82eb1c5,1,7.0,1-2022,-1,6,-1,-1,8,75,1,76.9,43.2,1,77.8,57.9,0,0.0,0.0,1,100.0,121.1,-1,0.0,-1.0,-1,0.0,-1.0,0,0.0,1,100.0,52.2,1,95.0,81.3,1,90.0,101.0,1,100.0,130.3,0,0,3,0,1,0,4
ce4d9ae7-edeb-44ac-a2ca-a871df486bae/41fc218f-a64e-4633-9efd-62ad28943f04,0,2.0,1-2022,-1,4,-1,-1,3,-1,1,100.0,43.9,0,0.0,0.0,0,0.0,0.0,1,100.0,80.0,-1,0.0,-1.0,-1,0.0,-1.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,2,0,0,0,0
ce4d9ae7-edeb-44ac-a2ca-a871df486bae/8e17e236-6271-41cd-a107-251dcc256e1c,1,5.0,1-2022,-1,5,-1,-1,5,-1,1,100.0,45.5,1,84.6,60.5,0,0.0,0.0,1,100.0,80.3,-1,0.0,-1.0,-1,0.0,-1.0,-1,0.0,1,61.67,80.4,1,85.0,86.5,1,85.0,86.5,1,65.0,86.5,0,0,3,0,4,0,0
ce4d9ae7-edeb-44ac-a2ca-a871df486bae/8e1b9005-7f12-4a92-a450-5a3276ae1986,1,8.0,1-2022,-1,7,-1,-1,8,-1,1,85.7,43.2,0,0.0,0.0,1,100.0,64.4,1,100.0,79.3,-1,0.0,-1.0,-1,0.0,-1.0,0,0.0,1,97.5,79.4,1,81.67,79.4,1,81.67,79.4,1,55.0,79.5,0,0,3,0,4,0,0
ce4d9ae7-edeb-44ac-a2ca-a871df486bae/a36ef5ea-b206-4682-81bf-17fe74ccd9d2,1,9.0,1-2022,-1,-1,8,-1,9,-1,1,83.3,46.4,1,100.0,60.5,0,0.0,0.0,1,71.4,86.5,-1,0.0,-1.0,-1,0.0,-1.0,-1,0.0,1,71.67,68.6,1,85.0,68.6,1,91.67,86.6,1,95.0,86.6,0,0,3,0,4,0,0
ce4d9ae7-edeb-44ac-a2ca-a871df486bae/d2acaf58-1dcd-4f92-8104-8d3b363cb3b9,0,4.0,1-2022,-1,6,-1,-1,-1,-1,1,75.0,43.2,0,0.0,0.0,1,100.0,64.4,0,0.0,0.0,-1,0.0,-1.0,-1,0.0,-1.0,-1,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,2,0,0,0,0
cf9b494a-b946-46b9-97e9-9de793ad87a7/0034afe6-e996-4c26-b0b9-24dbb9535465,1,10.0,1-2022,-1,10,-1,10,-1,-1,1,100.0,43.0,1,100.0,60.4,1,100.0,60.5,1,100.0,60.6,1,100.0,81.4,1,100.0,81.4,0,0.0,1,92.5,74.5,1,90.0,81.4,1,90.0,0.0,1,100.0,0.0,0,0,4,0,6,0,0
cf9b494a-b946-46b9-97e9-9de793ad87a7/12bb6bfa-8b01-46a8-8cc2-e0e84785fa1e,1,10.0,1-2022,-1,9,-1,-1,10,-1,1,100.0,43.0,1,95.0,59.5,1,100.0,60.6,1,100.0,80.4,1,86.67,80.4,1,100.0,80.4,0,0.0,1,95.0,79.5,1,95.0,80.3,1,100.0,0.0,1,100.0,0.0,0,0,4,0,6,0,0
cf9b494a-b946-46b9-97e9-9de793ad87a7/2b274b15-83bb-4629-941e-fdc573af4e0b,1,9.0,1-2022,-1,6,7,-1,10,81,1,100.0,17.1,1,100.0,17.1,1,100.0,40.9,1,100.0,56.0,-1,0.0,-1.0,-1,0.0,-1.0,5,85.59,1,90.0,35.4,1,95.0,56.0,1,87.5,42.5,1,90.0,55.9,0,0,7,0,6,0,1
cf9b494a-b946-46b9-97e9-9de793ad87a7/37042871-844b-4ae2-bf6f-ed1584ebfc89,1,8.0,1-2022,-1,6,7,-1,9,-1,1,100.0,41.1,1,100.0,41.1,1,100.0,64.7,1,100.0,64.7,-1,0.0,-1.0,-1,0.0,-1.0,-1,0.0,1,97.5,79.8,1,100.0,79.8,1,100.0,77.8,0,0.0,0.0,0,0,4,0,3,0,0
cf9b494a-b946-46b9-97e9-9de793ad87a7/e14f5a9d-992e-4d5f-b9e2-a0c723b4219b,1,9.0,1-2022,-1,8,-1,-1,10,-1,1,100.0,43.7,1,100.0,60.3,1,100.0,61.3,1,100.0,61.3,-1,0.0,-1.0,-1,0.0,-1.0,0,0.0,1,100.0,55.3,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,4,0,0,0,1
cf9b494a-b946-46b9-97e9-9de793ad87a7/ed0426e4-f586-43cb-9876-bf3d5590448c,1,8.0,1-2022,-1,7,-1,-1,9,81,1,100.0,40.9,1,100.0,40.9,1,100.0,64.7,1,100.0,64.7,1,75.0,59.8,1,95.0,65.3,-1,0.0,1,95.0,41.1,1,95.0,65.3,1,80.0,0.0,-1,0.0,-1.0,0,0,4,0,6,0,0
cfe4a572-a940-4d29-8fda-4fff738e3305/06dd5f32-293c-442e-b602-08107eb61ea8,1,7.0,1-2022,-1,7,-1,-1,6,-1,1,100.0,44.4,1,100.0,53.5,1,100.0,53.5,1,90.0,88.6,-1,0.0,-1.0,-1,0.0,-1.0,0,0.0,1,91.0,54.1,1,97.0,68.3,0,0.0,0.0,0,0.0,0.0,0,0,4,0,0,0,2
cfe4a572-a940-4d29-8fda-4fff738e3305/1ed12853-195b-480e-bf30-4763963317d4,1,8.0,1-2022,-1,7,-1,9,4,-1,1,100.0,19.0,1,100.0,31.0,1,100.0,46.3,1,100.0,46.3,-1,0.0,-1.0,-1,0.0,-1.0,-1,0.0,0,0.0,0.0,2,67.0,40.4,2,68.0,40.4,1,55.0,54.4,0,0,4,0,0,0,5
cfe4a572-a940-4d29-8fda-4fff738e3305/6add6ede-fc78-47b8-a880-3b623f58cf63,1,5.0,1-2022,5,6,-1,-1,3,-1,1,100.0,38.9,1,100.0,38.9,1,100.0,38.9,1,100.0,38.9,-1,0.0,-1.0,-1,0.0,-1.0,-1,0.0,1,96.0,53.2,1,95.0,81.3,0,0.0,0.0,1,65.0,130.2,0,0,4,0,0,0,3
cfe4a572-a940-4d29-8fda-4fff738e3305/9fb5bf9b-b5e3-40ef-b69e-8681fa52cb8d,1,7.0,1-2022,-1,6,-1,-1,8,-1,0,0.0,0.0,1,100.0,50.9,1,100.0,81.2,1,100.0,81.2,-1,0.0,-1.0,-1,0.0,-1.0,-1,0.0,1,90.0,53.3,1,75.0,81.3,0,0.0,0.0,1,70.0,130.2,0,0,3,0,0,0,3
d011be24-efd4-4bf8-a038-4d62f268ee3f/2b274b15-83bb-4629-941e-fdc573af4e0b,1,9.0,1-2022,-1,10,-1,-1,7,-1,1,80.0,2.2,1,91.7,3.3,1,100.0,40.2,1,100.0,49.3,-1,0.0,-1.0,-1,0.0,-1.0,2,40.0,1,85.0,3.3,1,85.0,4.0,1,85.83,47.3,1,90.83,49.2,0,0,6,0,4,0,0
d011be24-efd4-4bf8-a038-4d62f268ee3f/c78af3b4-4574-4a82-8c41-45195ce43384,1,7.0,1-2022,-1,5,-1,-1,9,-1,1,90.0,44.4,1,100.0,53.4,1,100.0,67.2,1,80.0,71.4,-1,0.0,-1.0,-1,0.0,-1.0,0,0.0,1,80.0,71.4,1,70.83,71.4,1,80.83,74.4,1,90.0,74.4,0,0,4,0,4,0,0
d0310ff6-dd10-4f11-bd59-d3ff569f34f8/2572df3a-669f-4d98-a28c-15583da58075,1,7.0,1-2022,-1,6,-1,-1,7,-1,1,76.9,39.8,1,100.0,50.7,1,100.0,72.7,1,100.0,73.7,-1,0.0,-1.0,-1,0.0,-1.0,-1,0.0,1,65.0,39.8,1,50.0,52.6,1,65.0,72.8,1,80.0,73.7,0,0,4,0,4,0,0
d0310ff6-dd10-4f11-bd59-d3ff569f34f8/511e3cc1-6403-419d-8df2-8b3437254ba8,1,7.0,1-2022,7,4,-1,-1,5,-1,1,94.7,41.1,1,100.0,60.1,1,89.5,69.6,1,73.9,84.7,-1,0.0,-1.0,-1,0.0,-1.0,-1,0.0,1,81.67,42.2,1,60.0,78.7,1,60.0,84.7,1,56.67,84.7,0,0,4,0,4,0,0
d0451829-0baa-4575-bde1-24893fda234b/054ce135-0be9-490b-b4c9-bca5f23996c0,1,7.0,1-2022,7,-1,-1,-1,5,33,1,82.6,42.7,1,25.0,42.9,1,29.2,59.1,1,68.4,59.2,-1,0.0,-1.0,-1,0.0,-1.0,-1,0.0,1,63.33,42.8,1,54.58,50.1,1,46.25,67.0,1,62.92,86.3,0,0,4,0,5,0,0
d0451829-0baa-4575-bde1-24893fda234b/4bf127c3-d868-40e7-ab0d-11814eb5bb3d,1,5.0,1-2022,-1,7,-1,-1,-1,62,1,100.0,34.2,1,100.0,48.1,1,100.0,52.2,1,0.0,110.2,-1,0.0,-1.0,-1,0.0,-1.0,-1,0.0,-1,0.0,-1.0,1,40.0,81.3,1,50.0,102.3,0,0.0,0.0,0,0,4,0,1,0,2
d0451829-0baa-4575-bde1-24893fda234b/55112c8c-022f-42b8-85e8-aecfa816dc8d,1,5.0,1-2022,5,6,-1,-1,4,87,1,71.4,35.2,1,72.7,36.2,1,40.0,50.9,1,66.7,65.4,-1,0.0,-1.0,-1,0.0,-1.0,-1,0.0,1,79.58,36.2,1,67.5,36.2,1,50.83,77.1,1,63.33,65.4,0,0,4,0,5,0,0
d0451829-0baa-4575-bde1-24893fda234b/64997b42-234a-4d6a-87e7-a8f87824f087,1,7.0,1-2022,-1,6,-1,-1,7,25,1,92.3,43.1,1,0.0,55.2,1,85.0,67.8,1,100.0,67.8,1,20.0,67.2,1,73.33,85.2,-1,0.0,1,45.0,79.9,1,65.0,51.1,1,45.0,0.0,1,40.0,0.0,0,0,4,0,7,0,0
d0f87ed1-8835-4385-93e1-28b9ae673e87/2b274b15-83bb-4629-941e-fdc573af4e0b,1,6.0,1-2022,-1,5,-1,-1,6,-1,1,80.0,20.1,0,0.0,0.0,1,90.0,49.3,1,100.0,56.2,-1,0.0,-1.0,-1,0.0,-1.0,0,0.0,1,75.0,19.0,1,56.67,24.2,1,65.83,52.1,1,21.67,52.1,0,0,3,0,4,0,0
d0f87ed1-8835-4385-93e1-28b9ae673e87/2c06c384-fe10-42ea-ad62-1d471eab7c89,1,8.0,1-2022,-1,7,-1,9,3,-1,1,100.0,46.4,1,100.0,55.2,1,100.0,74.4,0,0.0,0.0,-1,0.0,-1.0,-1,0.0,-1.0,-1,0.0,1,85.0,53.4,1,90.0,55.2,1,75.0,83.3,1,20.0,83.3,0,0,3,0,4,0,0
d0f87ed1-8835-4385-93e1-28b9ae673e87/a7e2eb53-57df-42ed-b0d7-46fb36cd1eaf,1,8.0,1-2022,-1,4,-1,-1,6,-1,1,100.0,46.4,1,100.0,60.6,1,87.5,74.4,0,0.0,0.0,-1,0.0,-1.0,-1,0.0,-1.0,0,0.0,1,55.0,48.1,1,49.17,48.3,1,46.25,76.1,1,46.67,76.3,0,0,3,0,4,0,0
d0f87ed1-8835-4385-93e1-28b9ae673e87/c78af3b4-4574-4a82-8c41-45195ce43384,1,7.0,1-2022,-1,5,-1,-1,8,-1,1,100.0,46.4,1,100.0,60.6,1,91.65,74.4,1,80.0,84.3,-1,0.0,-1.0,-1,0.0,-1.0,0,0.0,1,57.5,56.4,1,58.33,85.2,1,65.0,84.2,1,67.5,85.2,0,0,4,0,4,0,0
d17fb864-5265-4d25-82a4-bf926794cd30/2a867880-8ae8-4b38-b296-64beb70f0ffb,1,7.0,1-2022,-1,4,6,-1,8,-1,1,100.0,41.4,1,100.0,41.4,1,100.0,41.4,1,100.0,41.4,-1,0.0,-1.0,-1,0.0,-1.0,-1,0.0,1,75.0,86.4,1,86.67,86.4,1,87.5,86.4,1,82.5,86.4,0,0,4,0,4,0,0
d17fb864-5265-4d25-82a4-bf926794cd30/3bf55185-aa66-482a-a961-c13482f5d334,0,4.0,1-2022,-1,3,-1,-1,3,-1,1,100.0,34.2,1,100.0,34.2,1,100.0,34.2,1,95.8,34.2,-1,0.0,-1.0,-1,0.0,-1.0,-1,0.0,1,85.0,47.1,1,95.0,47.1,1,90.0,47.1,1,67.5,47.1,0,0,4,0,4,0,0
d17fb864-5265-4d25-82a4-bf926794cd30/3fab895d-e5a0-460b-be1c-eb8b4526fc6e,1,6.0,1-2022,-1,6,-1,-1,6,-1,1,100.0,41.4,1,100.0,41.4,1,100.0,41.4,1,100.0,41.4,-1,0.0,-1.0,-1,0.0,-1.0,0,0.0,1,90.0,86.4,1,75.0,86.4,1,75.0,86.4,1,90.0,86.4,0,0,4,0,4,0,0
d17fb864-5265-4d25-82a4-bf926794cd30/8b27c250-fd47-47cf-a441-9d849d180bb4,1,6.0,1-2022,-1,6,-1,-1,5,-1,1,92.3,38.1,1,83.3,38.1,1,100.0,38.1,1,100.0,38.1,-1,0.0,-1.0,-1,0.0,-1.0,-1,0.0,1,70.0,46.5,1,60.83,46.6,1,90.83,46.5,1,65.0,46.5,0,0,4,0,4,0,0
d17fb864-5265-4d25-82a4-bf926794cd30/a8344c00-e727-4d50-b628-21b07b784305,0,2.0,1-2022,-1,6,-1,-1,-1,-1,1,91.3,41.4,1,100.0,41.4,1,100.0,41.4,1,100.0,41.4,-1,0.0,-1.0,-1,0.0,-1.0,-1,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,4,0,0,0,0
d18af4ab-cb1f-4f92-b89a-765c99d23e61/3c27d02d-0a6e-4b27-9edc-c808bd85f892,1,8.0,1-2022,-1,7,-1,-1,9,-1,1,100.0,44.1,1,100.0,61.2,1,100.0,61.2,1,100.0,61.2,-1,0.0,-1.0,-1,0.0,-1.0,-1,0.0,1,80.0,54.4,2,70.0,69.1,2,70.0,69.1,0,0.0,0.0,0,0,4,0,0,0,5
d18af4ab-cb1f-4f92-b89a-765c99d23e61/79960eb1-975a-406a-9f1a-a123c14005d4,1,5.0,1-2022,5,3,-1,-1,4,-1,1,71.43,9.2,1,100.0,26.2,1,80.0,39.2,1,100.0,26.2,-1,0.0,-1.0,-1,0.0,-1.0,-1,0.0,1,75.0,17.6,1,100.0,68.4,2,75.0,68.6,0,0.0,0.0,4,0,0,0,0,0,4
d18af4ab-cb1f-4f92-b89a-765c99d23e61/7ba999dc-3c55-4bd7-8a06-b3647ffa52f7,1,6.0,1-2022,-1,6,-1,-1,6,-1,1,100.0,33.4,1,100.0,57.4,1,100.0,93.0,1,100.0,98.1,-1,0.0,-1.0,-1,0.0,-1.0,-1,0.0,1,30.0,52.2,1,0.0,81.3,1,80.0,102.3,1,50.0,130.1,0,0,4,0,0,0,4
d18af4ab-cb1f-4f92-b89a-765c99d23e61/cefd6106-8441-4315-bbc5-e12ddd812a40,1,8.0,1-2022,-1,9,-1,-1,6,62,1,100.0,33.4,1,100.0,57.4,1,100.0,93.1,1,100.0,98.1,-1,0.0,-1.0,-1,0.0,-1.0,-1,0.0,0,0.0,0.0,1,62.0,81.1,1,69.0,101.1,1,60.0,130.1,0,0,4,0,1,0,3
d18af4ab-cb1f-4f92-b89a-765c99d23e61/d17e238c-c4c6-40d7-8085-801268d6d723,1,7.0,1-2022,-1,8,-1,-1,6,-1,1,100.0,33.0,1,100.0,42.3,1,100.0,73.5,1,100.0,73.5,1,57.5,72.3,1,37.5,73.5,-1,0.0,1,90.0,41.0,1,75.0,42.3,1,80.0,0.0,1,50.0,0.0,0,0,4,0,6,0,0
d31c4056-7364-4afd-b465-082ba2e13cfd/039c36a9-6864-46b5-9924-2984fd9549d0,1,6.0,1-2022,-1,6,-1,-1,5,-1,1,100.0,39.4,1,100.0,39.4,1,100.0,72.1,1,100.0,88.1,-1,0.0,-1.0,-1,0.0,-1.0,0,0.0,1,65.0,39.4,1,95.0,39.4,1,75.0,72.1,1,82.5,88.1,0,0,4,0,4,0,0
d31c4056-7364-4afd-b465-082ba2e13cfd/2b274b15-83bb-4629-941e-fdc573af4e0b,1,7.0,1-2022,-1,8,-1,-1,5,-1,1,100.0,18.3,1,100.0,19.2,1,80.0,33.1,1,100.0,52.0,-1,0.0,-1.0,-1,0.0,-1.0,3,78.43,1,75.0,18.3,1,80.0,19.2,1,74.17,33.1,1,72.5,52.2,0,0,7,0,4,0,0
d31c4056-7364-4afd-b465-082ba2e13cfd/4867e3bf-b2f4-4802-86b3-9da0795dd164,1,7.0,1-2022,-1,7,-1,-1,6,-1,1,100.0,41.8,1,100.0,45.1,1,100.0,57.0,1,100.0,76.0,-1,0.0,-1.0,-1,0.0,-1.0,0,0.0,1,85.0,43.0,1,80.0,45.1,1,81.25,65.0,1,77.5,76.0,0,0,4,0,4,0,0
d31c4056-7364-4afd-b465-082ba2e13cfd/c78af3b4-4574-4a82-8c41-45195ce43384,1,5.0,1-2022,5,4,-1,-1,4,-1,1,90.0,39.4,1,100.0,45.5,1,91.65,72.1,1,90.0,88.1,-1,0.0,-1.0,-1,0.0,-1.0,0,0.0,1,81.25,45.5,1,73.33,56.1,1,90.0,72.1,1,82.5,88.2,0,0,4,0,4,0,0
d3849a63-a015-43c7-8681-5317f3d034b8/16561e5d-f4e5-42fd-8ef7-966045cbc6e3,1,9.0,1-2022,-1,9,-1,-1,8,62,1,100.0,46.4,1,100.0,60.4,0,0.0,0.0,1,100.0,87.3,-1,0.0,-1.0,-1,0.0,-1.0,-1,0.0,1,55.0,88.2,1,70.0,89.4,1,75.0,89.4,0,0.0,0.0,0,0,3,0,4,0,0
d3849a63-a015-43c7-8681-5317f3d034b8/41b84dae-0d87-43e6-ae20-b0cd859049ee,1,8.0,1-2022,-1,7,-1,-1,9,41,1,76.9,31.3,1,100.0,47.4,0,0.0,0.0,1,100.0,74.3,-1,0.0,-1.0,-1,0.0,-1.0,-1,0.0,1,85.0,74.3,1,80.0,74.4,1,90.0,74.5,1,80.0,74.9,0,0,3,0,5,0,0
d3849a63-a015-43c7-8681-5317f3d034b8/a41d3e0d-f029-4aad-aa0b-1aa89a8994a2,1,6.0,1-2022,-1,7,-1,-1,5,-1,1,100.0,45.6,1,100.0,59.7,0,0.0,0.0,1,75.0,86.5,-1,0.0,-1.0,-1,0.0,-1.0,-1,0.0,1,70.0,87.2,1,69.17,87.4,1,55.0,87.5,1,67.5,87.5,2,0,3,0,2,0,0
